datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-04-29,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",45-49,5,0,5
2021-04-29,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",50-54,9,0,9
2021-04-29,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",55-59,14,1,15
2021-04-29,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",60-64,103,0,103
2021-04-29,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",65-69,94,0,94
2021-04-29,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",70-74,35,0,35
2021-04-29,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",75-79,16,0,16
2021-04-29,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",80+,8,0,8
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",18-24,1,0,1
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",25-29,0,4,4
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",30-34,0,2,2
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",35-39,2,6,8
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",40-44,8,7,15
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",45-49,11,4,15
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",50-54,8,2,10
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",55-59,19,2,21
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",60-64,62,4,66
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",65-69,128,12,140
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",70-74,87,41,128
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",75-79,40,46,86
2021-04-29,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",80+,23,27,50
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",18-24,1,7,8
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",25-29,0,11,11
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",30-34,1,24,25
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",35-39,5,12,17
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",40-44,5,15,20
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",45-49,8,12,20
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",50-54,13,8,21
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",55-59,15,10,25
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",60-64,47,11,58
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",65-69,39,46,85
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",70-74,22,305,327
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",75-79,11,322,333
2021-04-29,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",80+,4,295,299
2021-04-29,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",35-39,2,3,5
2021-04-29,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",40-44,0,1,1
2021-04-29,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",50-54,6,1,7
2021-04-29,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",55-59,3,5,8
2021-04-29,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",60-64,11,14,25
2021-04-29,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",65-69,11,42,53
2021-04-29,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",70-74,12,173,185
2021-04-29,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",75-79,10,120,130
2021-04-29,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",80+,4,63,67
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,0,2,2
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,0,9,9
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,5,29,34
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,0,22,22
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,6,17,23
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,6,19,25
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,3,12,15
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,16,10,26
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,61,7,68
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,91,2,93
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,82,115,197
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,39,34,73
2021-04-29,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,42,31,73
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",18-24,1,5,6
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",25-29,5,15,20
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",30-34,8,8,16
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",35-39,11,12,23
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",40-44,13,20,33
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",45-49,16,23,39
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",50-54,33,19,52
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",55-59,94,18,112
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",60-64,196,6,202
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",65-69,199,8,207
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",70-74,116,12,128
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",75-79,78,8,86
2021-04-29,VAXZEVRIA,CZ010,"Hlavní město Praha",80+,33,4,37
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",18-24,5,0,5
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",25-29,3,0,3
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",30-34,6,0,6
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",35-39,7,0,7
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",40-44,17,0,17
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",45-49,41,0,41
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",50-54,41,0,41
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",55-59,60,0,60
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",60-64,129,0,129
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",65-69,146,1,147
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",70-74,127,1,128
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",75-79,77,2,79
2021-04-29,VAXZEVRIA,CZ020,"Středočeský kraj",80+,61,5,66
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",25-29,1,0,1
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",35-39,1,0,1
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",45-49,7,0,7
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",50-54,2,0,2
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",55-59,20,0,20
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",60-64,47,1,48
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",65-69,58,1,59
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",70-74,30,0,30
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",75-79,14,4,18
2021-04-29,VAXZEVRIA,CZ031,"Jihočeský kraj",80+,5,5,10
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",25-29,1,0,1
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",30-34,1,0,1
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",35-39,3,0,3
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",40-44,2,0,2
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",45-49,4,0,4
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",50-54,6,0,6
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",55-59,8,0,8
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",60-64,44,0,44
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",65-69,41,0,41
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",70-74,41,0,41
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",75-79,32,0,32
2021-04-29,VAXZEVRIA,CZ032,"Plzeňský kraj",80+,14,0,14
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",25-29,1,0,1
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",40-44,4,0,4
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",45-49,5,0,5
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",50-54,8,0,8
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",55-59,24,0,24
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",60-64,85,0,85
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",65-69,83,0,83
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",70-74,11,6,17
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",75-79,5,2,7
2021-04-29,VAXZEVRIA,CZ041,"Karlovarský kraj",80+,8,1,9
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",18-24,1,0,1
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",35-39,5,0,5
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",40-44,9,0,9
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",45-49,11,0,11
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",50-54,8,0,8
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",55-59,49,0,49
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",60-64,101,0,101
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",65-69,115,0,115
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",70-74,81,1,82
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",75-79,44,0,44
2021-04-29,VAXZEVRIA,CZ042,"Ústecký kraj",80+,23,0,23
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",18-24,3,0,3
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",25-29,1,0,1
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",30-34,2,0,2
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",35-39,1,0,1
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",40-44,6,0,6
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",45-49,6,0,6
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",50-54,6,0,6
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",55-59,18,0,18
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",60-64,76,1,77
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",65-69,72,0,72
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",70-74,53,2,55
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",75-79,31,8,39
2021-04-29,VAXZEVRIA,CZ051,"Liberecký kraj",80+,10,10,20
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",35-39,1,0,1
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",40-44,3,0,3
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",45-49,8,1,9
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",50-54,9,1,10
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",55-59,30,0,30
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",60-64,59,0,59
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",65-69,82,0,82
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",70-74,67,0,67
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",75-79,51,0,51
2021-04-29,VAXZEVRIA,CZ052,"Královéhradecký kraj",80+,20,0,20
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",25-29,1,0,1
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",35-39,1,0,1
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",40-44,2,1,3
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",45-49,5,0,5
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",50-54,4,0,4
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",55-59,18,0,18
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",60-64,75,1,76
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",65-69,115,0,115
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",70-74,96,0,96
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",75-79,55,0,55
2021-04-29,VAXZEVRIA,CZ053,"Pardubický kraj",80+,19,2,21
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",18-24,0,1,1
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",25-29,0,3,3
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",30-34,1,0,1
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",35-39,1,2,3
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",40-44,3,4,7
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",45-49,6,6,12
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",50-54,3,3,6
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",55-59,6,2,8
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",60-64,34,0,34
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",65-69,34,0,34
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",70-74,27,1,28
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",75-79,15,1,16
2021-04-29,VAXZEVRIA,CZ063,"Kraj Vysočina",80+,10,1,11
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",18-24,4,0,4
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",25-29,3,0,3
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",30-34,5,0,5
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",35-39,8,0,8
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",40-44,16,0,16
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",45-49,35,0,35
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",50-54,27,0,27
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",55-59,81,0,81
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",60-64,173,2,175
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",65-69,331,0,331
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",70-74,147,3,150
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",75-79,69,9,78
2021-04-29,VAXZEVRIA,CZ064,"Jihomoravský kraj",80+,32,22,54
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",18-24,2,0,2
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",35-39,1,0,1
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",40-44,1,0,1
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",45-49,5,0,5
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",50-54,8,1,9
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",55-59,42,0,42
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",60-64,63,0,63
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",65-69,90,0,90
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",70-74,44,0,44
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",75-79,18,0,18
2021-04-29,VAXZEVRIA,CZ071,"Olomoucký kraj",80+,15,0,15
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",30-34,1,0,1
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",40-44,5,0,5
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",45-49,3,0,3
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",50-54,5,0,5
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",55-59,13,0,13
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",60-64,90,1,91
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",65-69,132,1,133
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",70-74,75,13,88
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",75-79,34,12,46
2021-04-29,VAXZEVRIA,CZ072,"Zlínský kraj",80+,15,8,23
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",18-24,2,0,2
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",25-29,1,0,1
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",30-34,1,0,1
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",35-39,4,0,4
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",40-44,7,1,8
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",45-49,15,0,15
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",50-54,15,0,15
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",55-59,52,1,53
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",60-64,130,2,132
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",65-69,133,2,135
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",70-74,108,1,109
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",75-79,60,5,65
2021-04-29,VAXZEVRIA,CZ080,"Moravskoslezský kraj",80+,51,2,53
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",0-17,5,1,6
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",18-24,164,46,210
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",25-29,228,54,282
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",30-34,266,75,341
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",35-39,312,73,385
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",40-44,485,85,570
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",45-49,475,109,584
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",50-54,411,76,487
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",55-59,459,76,535
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",60-64,660,54,714
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",65-69,1581,66,1647
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",70-74,400,296,696
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",75-79,185,199,384
2021-04-30,Comirnaty,CZ010,"Hlavní město Praha",80+,33,45,78
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",0-17,6,0,6
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",18-24,54,5,59
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",25-29,45,14,59
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",30-34,69,9,78
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",35-39,98,10,108
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",40-44,167,19,186
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",45-49,190,26,216
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",50-54,166,35,201
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",55-59,1044,25,1069
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",60-64,3243,24,3267
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",65-69,1543,28,1571
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",70-74,337,30,367
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",75-79,131,30,161
2021-04-30,Comirnaty,CZ020,"Středočeský kraj",80+,72,11,83
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",0-17,3,0,3
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",18-24,23,9,32
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",25-29,19,10,29
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",30-34,36,9,45
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",35-39,41,23,64
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",40-44,64,18,82
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",45-49,65,38,103
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",50-54,60,17,77
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",55-59,123,21,144
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",60-64,3190,8,3198
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",65-69,974,4,978
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",70-74,118,327,445
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",75-79,35,236,271
2021-04-30,Comirnaty,CZ031,"Jihočeský kraj",80+,21,76,97
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",0-17,2,0,2
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",18-24,61,5,66
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",25-29,44,13,57
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",30-34,61,15,76
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",35-39,95,26,121
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",40-44,171,26,197
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",45-49,173,30,203
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",50-54,121,17,138
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",55-59,227,12,239
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",60-64,1282,11,1293
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",65-69,1139,8,1147
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",70-74,241,7,248
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",75-79,102,6,108
2021-04-30,Comirnaty,CZ032,"Plzeňský kraj",80+,41,3,44
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",0-17,1,0,1
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",18-24,16,2,18
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",25-29,16,1,17
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",30-34,29,3,32
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",35-39,35,3,38
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",40-44,53,7,60
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",45-49,81,6,87
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",50-54,67,8,75
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",55-59,491,6,497
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",60-64,460,5,465
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",65-69,160,8,168
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",70-74,46,12,58
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",75-79,23,12,35
2021-04-30,Comirnaty,CZ041,"Karlovarský kraj",80+,14,5,19
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",0-17,3,0,3
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",18-24,27,18,45
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",25-29,39,8,47
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",30-34,38,23,61
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",35-39,61,37,98
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",40-44,117,42,159
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",45-49,151,39,190
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",50-54,112,17,129
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",55-59,883,27,910
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",60-64,1580,9,1589
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",65-69,774,10,784
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",70-74,320,2,322
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",75-79,129,11,140
2021-04-30,Comirnaty,CZ042,"Ústecký kraj",80+,53,5,58
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",0-17,1,0,1
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",18-24,24,10,34
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",25-29,31,17,48
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",30-34,38,21,59
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",35-39,57,24,81
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",40-44,85,83,168
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",45-49,92,128,220
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",50-54,75,94,169
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",55-59,133,48,181
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",60-64,689,22,711
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",65-69,390,18,408
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",70-74,162,273,435
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",75-79,44,88,132
2021-04-30,Comirnaty,CZ051,"Liberecký kraj",80+,21,14,35
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",0-17,3,0,3
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",18-24,59,12,71
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",25-29,45,14,59
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",30-34,30,28,58
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",35-39,55,30,85
